Callsign,CQZ,ValidFrom,ValidTo
WP3JP,5,2021-10-07T00:00:00+00:00,2022-03-27T23:59:59+00:00
WL7FI,5,2003-01-29T00:00:00+00:00,2022-04-13T23:59:59+00:00
KH6UN,5,2007-09-17T20:00:00+00:00,2022-04-12T23:59:59+00:00
KL7IDT,5,1992-04-07T00:00:00+00:00,2002-03-14T23:59:59+00:00
WP4INP,5,2000-02-16T00:00:00+00:00,2022-04-19T23:59:59+00:00
KH6JKQ,5,2018-12-21T00:00:00+00:00,2022-04-26T23:59:59+00:00
AL7KI,5,2001-02-04T00:00:00+00:00,2022-05-19T23:59:59+00:00
KL7XF,5,2001-02-28T00:00:00+00:00,2012-01-04T23:59:59+00:00
WH6GSX,5,2022-05-06T00:00:00+00:00,2022-05-28T23:59:59+00:00
WL7T/P,5,2022-06-02T00:00:00+00:00,2022-06-28T23:59:59+00:00
KP4EY,5,2001-05-08T00:00:00+00:00,2005-08-09T23:59:59+00:00
KL7HE,5,2002-07-22T00:00:00+00:00,2002-07-31T23:59:59+00:00
VE3JZT,5,2022-07-16T00:00:00+00:00,2022-07-31T23:59:59+00:00
KH0XO,5,2012-02-16T00:00:00+00:00,2012-10-06T23:59:59+00:00
NP3G,5,2002-05-17T00:00:00+00:00,2008-04-07T23:59:59+00:00
AL7BA,5,2018-03-23T00:00:00+00:00,2020-12-03T23:59:59+00:00
WL1B,5,2022-07-18T00:00:00+00:00,2022-07-31T23:59:59+00:00
NH6BD,5,1993-10-26T00:00:00+00:00,2022-08-22T23:59:59+00:00
AL8L,5,2022-02-02T00:00:00+00:00,2022-09-07T23:59:59+00:00
AH6EP,5,2000-01-21T00:00:00+00:00,2000-01-29T23:59:59+00:00
KP4FC,5,2009-01-26T00:00:00+00:00,2009-02-04T23:59:59+00:00
WH7ZM,5,2018-10-18T00:00:00+00:00,2022-09-13T23:59:59+00:00
WL7VG,5,1999-03-17T00:00:00+00:00,2022-09-13T23:59:59+00:00
AC5XK,5,2012-10-02T00:00:00+00:00,
NP2AU,5,1981-02-27T00:00:00+00:00,1992-12-21T23:59:59+00:00
NP4XB,5,2010-02-26T00:00:00+00:00,2022-11-15T23:59:59+00:00
NP4KV,5,2016-12-07T00:00:00+00:00,2002-11-17T23:59:59+00:00
WL7CD,5,2001-10-09T00:00:00+00:00,2011-12-22T23:59:59+00:00
AH6JN,5,1996-08-12T00:00:00+00:00,2012-12-13T23:59:59+00:00
AH6JN/M,5,1997-08-12T00:00:00+00:00,2012-12-13T23:59:59+00:00
AA7G,5,2016-08-28T00:00:00+00:00,
KH2MV,5,2022-02-06T00:00:00+00:00,2022-12-29T23:59:59+00:00
NH2BQ,5,2011-06-13T00:00:00+00:00,2011-07-02T23:59:59+00:00
KP4IRI,5,2018-03-28T00:00:00+00:00,2023-02-01T23:59:59+00:00
KP4X,5,2014-05-31T00:00:00+00:00,2015-06-08T23:59:59+00:00
KP4X,5,2016-01-24T00:00:00+00:00,2018-09-28T23:59:59+00:00
KP4X,5,2019-03-19T00:00:00+00:00,2019-03-20T23:59:59+00:00
KP4X,5,2020-02-18T00:00:00+00:00,2022-06-12T23:59:59+00:00
KH6CS,5,2022-09-04T00:00:00+00:00,2023-02-07T23:59:59+00:00
KP4CFL,5,2021-08-05T00:00:00+00:00,2023-02-10T23:59:59+00:00
KH6JPB,5,1990-01-01T00:00:00+00:00,2003-04-26T23:59:59+00:00
KH0YT,5,2023-01-09T00:00:00+00:00,2023-02-14T23:59:59+00:00
KL1XK,5,2022-11-14T00:00:00+00:00,2023-02-22T23:59:59+00:00
WH6FCP,5,2017-12-13T00:00:00+00:00,2023-03-09T23:59:59+00:00
KL4RL,5,2023-02-14T00:00:00+00:00,2023-02-28T23:59:59+00:00
KP3DF,5,2022-03-15T00:00:00+00:00,2023-01-21T23:59:59+00:00
KP4CH,5,2016-06-02T00:00:00+00:00,2023-03-22T23:59:59+00:00
NP3FS,5,2022-02-16T00:00:00+00:00,2023-03-22T23:59:59+00:00
KL7NCO,5,2013-01-31T00:00:00+00:00,2023-03-28T23:59:59+00:00
NH7DA,5,2002-03-13T00:00:00+00:00,2002-04-10T23:59:59+00:00
KL7MQ,5,1992-07-14T00:00:00+00:00,2002-05-29T23:59:59+00:00
KL3SH,5,2021-01-24T00:00:00+00:00,2023-04-06T23:59:59+00:00
WL7CPA,5,2005-06-27T00:00:00+00:00,2023-04-14T23:59:59+00:00
KP4OM,5,1992-03-10T00:00:00+00:00,2003-05-20T23:59:59+00:00
NL7CW,5,2023-03-24T00:00:00+00:00,2023-04-29T23:59:59+00:00
WP4MO,5,2020-10-04T00:00:00+00:00,2023-05-12T23:59:59+00:00
KL5NS,5,2023-04-20T00:00:00+00:00,2024-04-30T23:59:59+00:00
WP4OJU,5,2021-06-16T00:00:00+00:00,2023-06-21T23:59:59+00:00
AH7B,5,2023-05-25T00:00:00+00:00,2023-06-21T23:59:59+00:00
WH6MW,5,2003-08-15T00:00:00+00:00,2013-07-25T23:59:59+00:00
AL4U,5,2011-04-19T00:00:00+00:00,2012-08-08T23:59:59+00:00
WP4DP,5,2011-03-22T00:00:00+00:00,2011-03-31T23:59:59+00:00
NP4ER,5,2018-06-29T00:00:00+00:00,2023-07-26T23:59:59+00:00
NH6QT,5,1993-07-20T00:00:00+00:00,2003-05-01T23:59:59+00:00
KP4PC,5,2016-07-01T00:00:00+00:00,2023-08-24T23:59:59+00:00
KC9DBB,5,2013-12-10T00:00:00+00:00,2022-10-24T23:59:59+00:00
KL7GN/4,5,1997-02-10T00:00:00+00:00,1997-02-17T23:59:59+00:00
AL7KT,5,2003-05-28T00:00:00+00:00,2023-09-11T23:59:59+00:00
KL7GN/M,5,1997-02-10T00:00:00+00:00,1997-02-17T23:59:59+00:00
WH6KC,5,2013-09-07T00:00:00+00:00,2023-09-18T23:59:59+00:00
KP4VS,5,2003-08-26T00:00:00+00:00,2010-05-20T23:59:59+00:00
AL5IN,5,2022-11-20T00:00:00+00:00,2023-10-03T23:59:59+00:00
WP4OUP,5,2023-07-31T00:00:00+00:00,2023-08-22T23:59:59+00:00
NH6CF,5,2023-10-07T00:00:00+00:00,2023-10-11T23:59:59+00:00
NL7CW,5,2023-09-30T00:00:00+00:00,2023-10-31T23:59:59+00:00
NL7XK,5,1993-11-02T00:00:00+00:00,2023-11-08T23:59:59+00:00
KH7FC,5,2018-11-23T00:00:00+00:00,2023-11-28T23:59:59+00:00
KP3O,5,2002-12-15T00:00:00+00:00,2004-09-05T23:59:59+00:00
AL7HW,5,2007-02-19T00:00:00+00:00,2014-03-08T23:59:59+00:00
AL7HW,5,1998-10-23T00:00:00+00:00,2002-03-20T23:59:59+00:00
WP4AR,5,2018-08-06T00:00:00+00:00,2020-04-13T23:59:59+00:00
WP4O,5,2012-09-11T00:00:00+00:00,2014-04-22T23:59:59+00:00
WP4OWV,5,2023-12-29T00:00:00+00:00,2024-01-17T23:59:59+00:00
KH6EB,5,2024-01-18T00:00:00+00:00,2024-01-24T23:59:59+00:00
KP2JR,5,2020-08-04T00:00:00+00:00,2021-09-07T23:59:59+00:00
AL7MO,5,1997-08-19T00:00:00+00:00,2014-03-08T23:59:59+00:00
WP4MNV,5,2012-09-13T00:00:00+00:00,2024-02-10T23:59:59+00:00
KH6PD,5,2024-02-05T00:00:00+00:00,2024-02-19T23:59:59+00:00
WH6IQ,5,2004-02-03T00:00:00+00:00,2010-06-16T23:59:59+00:00
KL3UA,5,2023-06-04T00:00:00+00:00,2024-02-22T23:59:59+00:00
WH6FQI,5,2024-02-04T00:00:00+00:00,2024-02-23T23:59:59+00:00
NP2R,5,2006-11-13T00:00:00+00:00,2021-08-27T23:59:59+00:00
WH6BZ,5,2023-07-01T00:00:00+00:00,2024-03-02T23:59:59+00:00
WH6ECO,5,2013-05-06T00:00:00+00:00,2013-05-29T23:59:59+00:00
AH6RE,5,2021-08-24T00:00:00+00:00,2024-03-22T23:59:59+00:00
KL4J,5,2004-04-29T00:00:00+00:00,
KH6RF,5,1995-06-02T00:00:00+00:00,2018-01-09T23:59:59+00:00
KH6RF/1,5,1995-06-02T00:00:00+00:00,2018-01-09T23:59:59+00:00
KH6RF/M,5,1995-06-02T00:00:00+00:00,2018-01-09T23:59:59+00:00
KH0CO,5,2004-01-07T00:00:00+00:00,2014-07-06T23:59:59+00:00
KL2AX,5,2023-04-11T00:00:00+00:00,2024-05-06T23:59:59+00:00
AL0B,5,2024-04-23T00:00:00+00:00,2024-05-16T23:59:59+00:00
WP4LEM,5,2002-03-14T00:00:00+00:00,2008-05-01T23:59:59+00:00
WP4MRT,5,2003-12-14T00:00:00+00:00,2004-03-30T23:59:59+00:00
WL7GV,5,2015-10-10T00:00:00+00:00,2024-06-18T23:59:59+00:00
WH6GWN,5,2023-06-06T00:00:00+00:00,2024-06-20T23:59:59+00:00
AH6K,5,1992-03-24T00:00:00+00:00,2022-04-27T23:59:59+00:00
NP3AX,5,2018-09-04T00:00:00+00:00,2024-07-18T23:59:59+00:00
AH6LF,5,1992-12-29T00:00:00+00:00,2002-09-14T23:59:59+00:00
WP4CPR,5,2021-09-24T00:00:00+00:00,2024-09-06T23:59:59+00:00
WH6FAR,5,2024-01-11T00:00:00+00:00,2024-08-30T23:59:59+00:00
WL7WC,5,2001-08-16T00:00:00+00:00,2014-11-25T23:59:59+00:00
WH6PC,5,1997-10-08T00:00:00+00:00,2004-09-20T23:59:59+00:00
NP3VH,5,2021-07-31T00:00:00+00:00,2024-09-26T23:59:59+00:00
NH2OE,5,2023-10-02T00:00:00+00:00,2024-10-16T23:59:59+00:00
KL4X,5,2002-09-07T00:00:00+00:00,2003-01-04T23:59:59+00:00
KL7ZT,5,2003-06-02T00:00:00+00:00,2003-06-28T23:59:59+00:00
KL7DU,5,1996-06-28T00:00:00+00:00,1998-12-21T23:59:59+00:00
WL7CKD,5,1999-02-25T00:00:00+00:00,2001-07-08T23:59:59+00:00
WL7CKD,5,2003-08-20T00:00:00+00:00,2005-07-02T23:59:59+00:00
WH7GX,5,2010-08-02T00:00:00+00:00,2010-08-05T23:59:59+00:00
NH6ZB,5,2001-09-17T00:00:00+00:00,2004-04-28T23:59:59+00:00
WH2J,5,2004-05-11T00:00:00+00:00,2014-07-14T23:59:59+00:00
WL7LN,5,1997-02-26T00:00:00+00:00,2024-12-03T23:59:59+00:00
NH6IU,5,1990-01-01T00:00:00+00:00,1994-05-23T23:59:59+00:00
KH6DHK,5,2014-09-17T00:00:00+00:00,2022-09-20T23:59:59+00:00
WP4BQV,5,1995-01-31T00:00:00+00:00,2023-11-04T23:59:59+00:00
WL7CKY,5,1999-01-29T00:00:00+00:00,2013-11-29T23:59:59+00:00
KL7AF,5,2020-06-15T00:00:00+00:00,2025-02-11T23:59:59+00:00
AH8S,5,2000-08-19T00:00:00+00:00,2001-01-01T23:59:59+00:00
WL7XO,5,1996-06-04T00:00:00+00:00,2006-11-18T23:59:59+00:00
WH6FRH,5,2019-08-04T00:00:00+00:00,2025-02-19T23:59:59+00:00
KL4DV,5,2022-02-26T00:00:00+00:00,2025-02-28T23:59:59+00:00
KH6HH,5,2024-09-20T00:00:00+00:00,2025-03-21T23:59:59+00:00
WP4DWH,5,1993-06-15T00:00:00+00:00,2025-03-26T23:59:59+00:00
KL5DY,5,2025-05-07T00:00:00+00:00,2025-05-10T23:59:59+00:00
KP4FIR,5,2014-11-04T00:00:00+00:00,2025-05-16T23:59:59+00:00
KP4REY,5,2011-12-31T00:00:00+00:00,2025-05-26T23:59:59+00:00
NL7CW,5,2025-04-16T00:00:00+00:00,2025-05-30T23:59:59+00:00
KL5DY,5,2025-05-30T00:00:00+00:00,2025-05-31T23:59:59+00:00
KL5DY,5,2025-05-24T00:00:00+00:00,2025-05-25T23:59:59+00:00
WP4IXW,5,2002-08-21T00:00:00+00:00,2025-06-11T23:59:59+00:00
VE3JZT,5,2025-06-24T00:00:00+00:00,2025-06-24T23:59:59+00:00
WH6GHO,5,2021-02-13T00:00:00+00:00,2025-06-24T23:59:59+00:00
WP4JQJ,5,2011-11-18T00:00:00+00:00,2025-07-05T23:59:59+00:00
KP2HC,5,2021-06-30T00:00:00+00:00,2021-06-30T23:59:59+00:00
WL7CIA,5,2002-08-07T00:00:00+00:00,2005-08-09T23:59:59+00:00
WL7CIA,5,2012-01-15T00:00:00+00:00,2025-07-15T23:59:59+00:00
KL3DM,5,2025-07-06T00:00:00+00:00,2025-08-01T23:59:59+00:00
VE3JLN,5,2025-06-30T00:00:00+00:00,2025-07-26T23:59:59+00:00
NL7U,5,1991-01-01T00:00:00+00:00,2024-09-12T23:59:59+00:00
5K0T,8,2008-12-05T00:00:00+00:00,2008-12-07T23:59:59+00:00
HK3JJH/0A,8,1997-04-06T00:00:00+00:00,1997-04-06T23:59:59+00:00
HK3JJH/0A,8,1997-12-14T00:00:00+00:00,1997-12-14T23:59:59+00:00
HK3JJH/0A,8,2004-07-04T00:00:00+00:00,2004-07-04T23:59:59+00:00
HK3JJH/HK0A,8,2008-12-05T00:00:00+00:00,2008-12-06T23:59:59+00:00
N2EL/C6A,8,2021-04-15T00:00:00+00:00,2021-06-30T23:59:59+00:00
KC4/WB9YSD,12,2009-11-30T00:00:00+00:00,
CE9/K2ARB,12,2008-12-18T00:00:00+00:00,
HC1JXC/P,12,1995-01-05T00:00:00+00:00,
VP8CME,12,1996-12-25T00:00:00+00:00,1996-12-31T23:59:59+00:00
CE9/CE8CMI,12,1996-12-01T00:00:00+00:00,1996-12-31T23:59:59+00:00
KL7RL/KC4,12,1996-01-01T00:00:00+00:00,2000-12-31T23:59:59+00:00
KC4/W5LFL,12,1998-01-01T00:00:00+00:00,1998-12-31T23:59:59+00:00
KC4/K2ARB,12,2006-11-18T00:00:00+00:00,2007-01-28T23:59:59+00:00
KC4/K2ARB,12,2008-12-29T00:00:00+00:00,2009-01-26T23:59:59+00:00
VP8DKF,12,2006-11-10T00:00:00+00:00,2007-01-26T23:59:59+00:00
VP8DKF,12,2009-01-03T00:00:00+00:00,2009-01-30T23:59:59+00:00
9V0A,12,2003-12-14T00:00:00+00:00,2004-01-13T23:59:59+00:00
R3RRC/ANT,12,1999-12-02T00:00:00+00:00,1999-12-02T23:59:59+00:00
R3RRC/ANT,12,2000-01-07T00:00:00+00:00,2000-01-13T23:59:59+00:00
R3RRC/ANT,12,2001-01-01T00:00:00+00:00,2001-01-15T23:59:59+00:00
KC4AAD,12,1962-01-01T00:00:00+00:00,1963-10-31T23:59:59+00:00
KC4AAD,12,1973-01-01T00:00:00+00:00,1979-12-31T23:59:59+00:00
KC4AAD,12,1987-01-01T00:00:00+00:00,1989-12-31T23:59:59+00:00
VP8PJ,12,2003-12-01T00:00:00+00:00,2003-12-31T23:59:59+00:00
VP8PJ,12,2005-12-21T00:00:00+00:00,2006-11-16T23:59:59+00:00
3Y3CC,12,1974-11-15T00:00:00+00:00,1975-01-31T23:59:59+00:00
3Y3CC,12,1977-02-25T00:00:00+00:00,1978-12-31T23:59:59+00:00
3Y5DQ,12,1974-11-15T00:00:00+00:00,1975-01-31T23:59:59+00:00
KC4USB,12,1959-02-05T00:00:00+00:00,1997-12-31T23:59:59+00:00
R3CA/ANT,12,1994-01-01T00:00:00+00:00,1995-12-31T23:59:59+00:00
R3CA/ANT,12,1999-12-20T00:00:00+00:00,2000-01-06T23:59:59+00:00
R3CA/ANT/M,12,1999-12-20T00:00:00+00:00,2000-01-06T23:59:59+00:00
CE9/DS1BMJ,12,1995-12-14T00:00:00+00:00,1996-12-31T23:59:59+00:00
4K1CR,13,1983-01-12T00:00:00+00:00,1983-01-30T23:59:59+00:00
4K1GDW,13,1984-02-03T00:00:00+00:00,1984-02-16T23:59:59+00:00
UA0QDB/4K1,13,1981-01-01T00:00:00+00:00,1982-01-31T23:59:59+00:00
4K1J,13,1984-01-22T00:00:00+00:00,1992-02-24T23:59:59+00:00
RAEM/MM,14,1969-03-08T00:00:00+00:00,1969-03-08T23:59:59+00:00
R25MSB,16,2012-11-16T00:00:00+00:00,2012-12-31T23:59:59+00:00
RU20WC,16,2012-12-25T00:00:00+00:00,2013-01-05T23:59:59+00:00
RP68GM,16,2013-05-03T00:00:00+00:00,2013-05-09T23:59:59+00:00
RP68GR,16,2013-05-03T00:00:00+00:00,2013-05-09T23:59:59+00:00
RP68NK,16,2013-05-03T00:00:00+00:00,2013-05-09T23:59:59+00:00
RP68UF,16,2013-05-03T00:00:00+00:00,2013-05-09T23:59:59+00:00
R863LC,16,2013-07-31T00:00:00+00:00,2013-10-31T23:59:59+00:00
RU110RAEM,16,2013-11-30T00:00:00+00:00,2013-12-31T23:59:59+00:00
R7378TM,16,2013-12-19T00:00:00+00:00,2014-02-06T23:59:59+00:00
RT22TK,16,2013-12-31T00:00:00+00:00,2014-03-31T23:59:59+00:00
RT22WF,16,2013-12-31T00:00:00+00:00,2014-03-31T23:59:59+00:00
RU22WZ,16,2013-12-31T00:00:00+00:00,2014-03-31T23:59:59+00:00
RV22WB,16,2013-12-31T00:00:00+00:00,2014-03-31T23:59:59+00:00
RX22WN,16,2013-12-31T00:00:00+00:00,2014-03-31T23:59:59+00:00
RU22TU,16,2013-12-31T00:00:00+00:00,2014-03-31T23:59:59+00:00
RA/UY7IQ,16,2013-03-23T00:00:00+00:00,2013-04-06T23:59:59+00:00
RP65TT,16,2010-04-30T00:00:00+00:00,2010-05-10T23:59:59+00:00
UA8WAA/4,16,2014-03-21T00:00:00+00:00,2014-03-23T23:59:59+00:00
UA3AKO/4,16,2014-04-26T00:00:00+00:00,2014-04-26T23:59:59+00:00
UA8WAA/4,16,2014-04-25T00:00:00+00:00,2014-04-25T23:59:59+00:00
UA8WAA/4,16,2013-03-24T13:00:00+00:00,2013-03-24T23:59:59+00:00
UA8WAA/4,16,2013-04-27T00:00:00+00:00,2013-04-27T12:59:59+00:00
UW73WR,16,1992-05-01T00:00:00+00:00,1992-05-31T23:59:59+00:00
UA73WZ,16,1992-04-30T00:00:00+00:00,1992-05-31T23:59:59+00:00
UV73WN,16,1992-04-30T00:00:00+00:00,1992-05-31T23:59:59+00:00
UZ73WO,16,1992-04-30T00:00:00+00:00,1992-05-31T23:59:59+00:00
RA73WS,16,1992-04-30T00:00:00+00:00,1992-05-31T23:59:59+00:00
RV73WB,16,1992-04-30T00:00:00+00:00,1992-05-31T23:59:59+00:00
RZ73WW,16,1992-04-30T00:00:00+00:00,1992-05-31T23:59:59+00:00
R20BIS,16,2012-11-24T00:00:00+00:00,2012-12-31T23:59:59+00:00
R2014FX,16,2014-10-01T00:00:00+00:00,2014-10-31T23:59:59+00:00
UE55OB,16,2014-12-12T00:00:00+00:00,2014-12-21T23:59:59+00:00
R90WGM,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
R90WJV,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
R90WXK,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
RM90WF,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
RU90WZ,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
RV90WB,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
RZ90WU,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
R90WOB,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
UE90W,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
RW90WC,16,2014-12-05T00:00:00+00:00,2014-12-25T23:59:59+00:00
RP70GI,16,2015-05-03T09:00:00+00:00,2015-05-10T21:00:59+00:00
RP70GM,16,2015-05-03T09:00:00+00:00,2015-05-10T21:00:59+00:00
RP70LS,16,2015-05-03T09:00:00+00:00,2015-05-10T21:00:59+00:00
RP70NK,16,2015-05-03T09:00:00+00:00,2015-05-10T21:00:59+00:00
RP70UF,16,2015-05-03T09:00:00+00:00,2015-05-10T21:00:59+00:00
RP70ZO,16,2015-05-03T09:00:00+00:00,2015-05-10T21:00:59+00:00
EV9AW,16,1985-01-01T00:00:00+00:00,1985-05-12T23:59:59+00:00
EV9AW,16,1985-08-28T00:00:00+00:00,1985-09-03T23:59:59+00:00
EV9AW,16,1986-05-07T00:00:00+00:00,1986-05-09T23:59:59+00:00
EV9AW,16,1987-05-07T00:00:00+00:00,1987-05-10T23:59:59+00:00
EV9AW,16,1988-05-02T00:00:00+00:00,1988-05-11T23:59:59+00:00
EV9AW,16,1989-05-07T00:00:00+00:00,1989-05-07T23:59:59+00:00
EV9AW,16,1990-04-30T00:00:00+00:00,1990-05-09T23:59:59+00:00
EX9S,16,1990-03-24T00:00:00+00:00,1990-03-25T23:59:59+00:00
EX9S,16,1991-11-23T00:00:00+00:00,1991-11-24T23:59:59+00:00
EX9S,16,1990-05-26T00:00:00+00:00,1990-05-27T23:59:59+00:00
EX9S,16,1990-04-15T00:00:00+00:00,1990-04-15T23:59:59+00:00
R44WFF,16,2015-07-06T21:00:00+00:00,2015-07-11T23:59:59+00:00
R44WFF,16,2012-06-06T00:00:00+00:00,2012-06-15T23:59:59+00:00
R44WFF,16,2015-07-06T00:00:00+00:00,2015-07-11T23:59:59+00:00
RA27TR,16,2013-04-17T00:00:00+00:00,2013-07-19T23:59:59+00:00
RU27WB,16,2013-04-17T00:00:00+00:00,2013-07-17T23:59:59+00:00
RU27WF,16,2013-04-17T00:00:00+00:00,2013-07-17T23:59:59+00:00
RU27WO,16,2013-04-17T00:00:00+00:00,2013-07-17T23:59:59+00:00
RU27WN,16,2013-04-17T00:00:00+00:00,2013-07-17T23:59:59+00:00
R2015DM,16,2015-07-31T21:00:00+00:00,2015-09-30T23:59:59+00:00
R100W,16,2009-11-01T00:00:00+00:00,2009-11-30T23:59:59+00:00
R100RW,16,2012-09-18T00:00:00+00:00,2012-09-18T23:59:59+00:00
R2013CG,16,2013-02-17T00:00:00+00:00,2013-03-03T23:59:59+00:00
R270A,16,2005-08-26T00:00:00+00:00,2005-09-04T23:59:59+00:00
R270E,16,2005-08-26T00:00:00+00:00,2005-09-05T23:59:59+00:00
R27UFA,16,2013-04-18T00:00:00+00:00,2013-07-17T23:59:59+00:00
R40WK,16,2007-04-22T00:00:00+00:00,2007-04-24T23:59:59+00:00
RA9ODR/9/M,16,2010-07-11T00:00:00+00:00,2010-07-12T23:59:59+00:00
RP67GI,16,2012-05-05T00:00:00+00:00,2012-05-09T23:59:59+00:00
RP67MG,16,2012-05-05T00:00:00+00:00,2012-05-09T23:59:59+00:00
RP67NG,16,2012-05-05T00:00:00+00:00,2012-05-09T23:59:59+00:00
RT8A/4,16,2013-07-04T00:00:00+00:00,2013-07-05T23:59:59+00:00
RV9WGF/4/M,16,2015-01-07T00:00:00+00:00,2015-01-07T23:59:59+00:00
RV9WGF/4/M,16,2014-09-16T00:00:00+00:00,2014-09-16T23:59:59+00:00
UE10RFF/4,16,2013-07-26T00:00:00+00:00,2013-07-28T23:59:59+00:00
R25WPW,16,2014-02-01T20:00:00+00:00,2014-02-16T23:59:59+00:00
UA9KTE,16,1970-01-01T00:01:00+00:00,1970-01-31T23:59:59+00:00
RP67RK,16,2012-05-05T00:00:00+00:00,2012-05-09T23:59:59+00:00
RP67SW,16,2012-05-05T00:00:00+00:00,2012-05-09T23:59:59+00:00
RP67UF,16,2012-05-05T00:00:00+00:00,2012-05-09T23:59:59+00:00
RP69UF,16,2014-05-03T08:00:00+00:00,2014-05-09T23:59:59+00:00
RP69GI,16,2014-05-03T08:00:00+00:00,2014-05-09T23:59:59+00:00
RP69NB,16,2014-05-03T08:00:00+00:00,2014-05-09T23:59:59+00:00
RP69PW,16,2014-05-03T08:00:00+00:00,2014-05-09T23:59:59+00:00
R10RTRS/9,16,2011-08-19T00:00:00+00:00,2011-08-24T23:59:59+00:00
RV9CX/4/M,16,2015-09-02T00:00:00+00:00,2015-09-02T12:59:59+00:00
RV9CX/4/M,16,2015-09-02T13:40:00+00:00,2015-09-02T13:44:59+00:00
RV9CX/4/M,16,2015-09-02T13:47:00+00:00,2015-09-02T14:25:59+00:00
RV9CX/4/M,16,2015-09-15T13:47:00+00:00,2015-09-15T14:25:59+00:00
R2015AS,16,2015-06-30T21:00:00+00:00,2015-09-29T23:59:59+00:00
R2015DS,16,2015-07-05T00:00:00+00:00,2015-10-07T23:59:59+00:00
R2015KM,16,2015-06-29T00:00:00+00:00,2015-09-09T23:59:59+00:00
R18KDR/4,16,2015-12-01T00:00:00+00:00,2015-12-31T23:59:59+00:00
R25ARCK/4,16,2016-01-15T00:00:00+00:00,2016-01-25T23:59:59+00:00
RZ5D/4,16,2016-02-07T00:00:00+00:00,2016-02-08T23:59:59+00:00
RT73EA,16,2016-03-17T00:00:00+00:00,2016-06-16T23:59:59+00:00
RP71GM,16,2016-05-03T00:00:00+00:00,2016-05-09T23:59:59+00:00
RP71TK,16,2016-05-03T00:00:00+00:00,2016-05-09T23:59:59+00:00
RP71UF,16,2016-05-03T00:00:00+00:00,2016-05-09T23:59:59+00:00
RP71GI,16,2016-05-03T00:00:00+00:00,2016-05-09T23:59:59+00:00
R270SR,16,2016-06-11T21:00:00+00:00,2016-09-12T23:59:59+00:00
RV1CC/4/M,16,2016-04-29T00:00:00+00:00,2016-04-29T23:59:59+00:00
RT73OA,16,2016-05-22T00:00:00+00:00,2016-06-16T23:59:59+00:00
RW73WA,16,1992-05-01T00:00:00+00:00,1992-05-31T23:59:59+00:00
RT9S,16,2007-05-05T00:00:00+00:00,2010-01-20T23:59:59+00:00
RT9W/P,16,2000-03-07T00:00:00+00:00,2010-01-20T23:59:59+00:00
RR9W,16,1995-01-28T00:00:00+00:00,1995-07-30T23:59:59+00:00
RT9T,16,2001-02-17T00:00:00+00:00,2010-01-20T23:59:59+00:00
RZ16WF,16,2016-07-22T21:00:00+00:00,2016-08-23T23:59:59+00:00
RP9SNK,16,1995-04-30T00:00:00+00:00,1995-05-13T23:59:59+00:00
RP9SNK,16,1999-05-05T00:00:00+00:00,1999-05-08T23:59:59+00:00
RP9SNK,16,2000-05-06T00:00:00+00:00,2000-05-09T23:59:59+00:00
RP9SBR,16,2009-05-05T00:00:00+00:00,2009-05-10T23:59:59+00:00
RP9SBR,16,2010-05-04T00:00:00+00:00,2010-05-09T23:59:59+00:00
RP9SBO,16,2010-05-02T00:00:00+00:00,2010-05-09T23:59:59+00:00
UA9CGL/4/M,16,2016-07-15T00:00:00+00:00,2016-07-16T07:59:59+00:00
RT73EL,16,2016-03-16T00:00:00+00:00,2016-06-17T23:59:59+00:00
UE9TRN,16,1999-01-02T00:00:00+00:00,1999-01-08T23:59:59+00:00
UE9TRN,16,1999-04-08T00:00:00+00:00,1999-04-21T23:59:59+00:00
UE9TRN,16,1999-12-25T00:00:00+00:00,2000-01-07T23:59:59+00:00
UE9TRN,16,2000-04-11T00:00:00+00:00,2000-04-22T23:59:59+00:00
UE25ST,16,2014-02-01T20:00:00+00:00,2014-02-16T23:59:59+00:00
RV9CX/4/M,16,2016-08-27T00:00:00+00:00,2016-08-27T04:59:59+00:00
RT9W,16,2001-03-16T00:00:00+00:00,2010-01-20T23:59:59+00:00
UA4PCM/M,16,2016-09-30T13:15:00+00:00,2016-10-01T11:59:59+00:00
RU9CK/4/M,16,2016-09-17T15:45:00+00:00,2016-09-17T15:59:59+00:00
RU9CK/4/M,16,2016-09-17T16:45:00+00:00,2016-09-18T09:54:59+00:00
RZ5D/4,16,2016-12-06T00:00:00+00:00,2016-12-06T23:59:59+00:00
RP72AR,16,2017-05-05T09:00:00+00:00,2017-05-09T14:00:59+00:00
RP72GI,16,2017-05-05T09:00:00+00:00,2017-05-09T14:00:59+00:00
RP72GM,16,2017-05-05T09:00:00+00:00,2017-05-09T14:00:59+00:00
